rank,base_product,suggested_product,recommendation_basis,commercial_review,location_priority_bucket,location_proximity,priority_bucket,score,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,suggested_customer_count,suggested_product_last_seen_date,suggested_product_orders_last_12m,suggested_product_recent_activity_weight,suggested_product_live_title,suggested_product_url,suggested_product_url_match_score,suggested_product_url_match_gap,suggested_product_url_confidence,suggested_product_locality,suggested_product_country,suggested_product_continent,overlap_customer_count,later_customer_count,later_customer_weighted_12m,post_purchase_rate,same_order_count,same_order_weighted_12m,same_order_rate,phi_coefficient,lift,recency_weighted_score,confidence_flag,suggested_product_url_clean
2,Boca Juniors Popular Matchday…,Buenos Aires: CA Huracán Match…,later_lifecycle,approved_same_city,0,same_city,3,44.196487,86,86,2026-04-05,86,Boca Juniors Popular Matchday Experience (Standing Section),https://homefans.com/product/boca-juniors-matchday-experience/,high,Buenos Aires,Argentina,South America,25,2026-04-09,26,40.641094,Buenos Aires: CA Huracán Matchday Experience,https://homefans.com/product/huracan-experience-standing-spots/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.304,1.185,high,Buenos Aires,Argentina,South America,1,1,1.890411,0.011628,0,0.0,0.0,0.010475,1.92,44.196487,medium,https://homefans.com/product/huracan-experience-standing-spots/
3,Boca Juniors Popular Matchday…,Velez Sarsfield like a local:…,lifetime_overlap,approved_same_city,0,same_city,4,51.702071,86,86,2026-04-05,86,Boca Juniors Popular Matchday Experience (Standing Section),https://homefans.com/product/boca-juniors-matchday-experience/,high,Buenos Aires,Argentina,South America,45,2026-04-06,46,78.10411,Velez Sarsfield like a local: Matchday!,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.771,0.91,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.001021,1.066667,51.702071,low,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/
1,Vasco da Gama Matchday Experie…,Fluminense FC Matchday Experie…,later_lifecycle,approved_same_city,0,same_city,3,58.340654,78,78,2026-04-13,78,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/,high,Rio de Janeiro,Brazil,South America,44,2026-03-19,44,68.506851,Fluminense FC Matchday Experience – Short Side seats & Local Guide,https://homefans.com/product/fluminense-fc-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.965,0.43,high,Rio de Janeiro,Brazil,South America,1,1,1.389041,0.012821,0,0.0,0.0,0.002921,1.202797,58.340654,medium,https://homefans.com/product/fluminense-fc-matchday-experience/
2,Vasco da Gama Matchday Experie…,Flamengo Matchday Like a Local…,lifetime_overlap,approved_same_city,0,same_city,4,35.268661,78,78,2026-04-13,78,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/,high,Rio de Janeiro,Brazil,South America,29,2026-04-12,29,48.558905,Flamengo Matchday Like a Local | Long Side Tickets & Guide,https://homefans.com/product/watch-flamengo-at-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.357,0.246,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.009629,1.824934,35.268661,low,https://homefans.com/product/watch-flamengo-at-maracana/
3,Vasco da Gama Matchday Experie…,Flamengo Matchday with Transpo…,lifetime_overlap,approved_same_city,0,same_city,4,27.183454,78,78,2026-04-13,78,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/,high,Rio de Janeiro,Brazil,South America,20,2026-04-09,20,34.561642,Flamengo Matchday with Transport & Long Side seats,https://homefans.com/product/flamengos-game-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.0,0.487,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.01594,2.646154,27.183454,low,https://homefans.com/product/flamengos-game-at-maracana-stadium/
1,Argentinos Juniors Matchday Ex…,River Plate Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,1,98.815042,70,70,2026-04-06,70,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,high,Buenos Aires,Argentina,South America,64,2026-04-11,64,103.358908,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.369,0.048,high,Buenos Aires,Argentina,South America,4,2,3.342466,0.028571,0,0.0,0.0,0.044266,3.685714,98.815042,high,https://homefans.com/product/see-river-plate-live-in-el-monumental/
2,Argentinos Juniors Matchday Ex…,Watch a game at Huracán - Toma…,later_lifecycle,approved_same_city,0,same_city,1,88.005118,70,70,2026-04-06,70,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,high,Buenos Aires,Argentina,South America,49,2026-04-13,51,82.87945,Watch a game at Huracán – Tomas Ducó stadium!,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.205,1.22,high,Buenos Aires,Argentina,South America,4,2,3.728767,0.028571,0,0.0,0.0,0.054903,4.813994,88.005118,high,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/
3,Argentinos Juniors Matchday Ex…,Velez Sarsfield like a local:…,later_lifecycle,approved_same_city,0,same_city,1,83.390176,70,70,2026-04-06,70,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,high,Buenos Aires,Argentina,South America,45,2026-04-06,46,78.10411,Velez Sarsfield like a local: Matchday!,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.771,0.91,high,Buenos Aires,Argentina,South America,3,2,3.808219,0.028571,0,0.0,0.0,0.040419,3.931429,83.390176,high,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/
1,São Paulo FC Matchday Experien…,Palmeiras Matchday Experience…,later_lifecycle,approved_same_city,0,same_city,3,57.894508,69,69,2026-04-10,69,São Paulo FC Matchday Experience,https://homefans.com/product/sao-paulo-fc-matchday-experience/,high,São Paulo,Brazil,South America,40,2026-04-13,40,62.50685,Palmeiras Matchday Experience at Allianz Parque,https://homefans.com/product/palmeiras-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.419,0.243,high,São Paulo,Brazil,South America,2,1,1.424658,0.014493,0,0.0,0.0,0.025682,2.991304,57.894508,medium,https://homefans.com/product/palmeiras-match-day-experience-tour/
2,São Paulo FC Matchday Experien…,Experience a Corinthians game…,later_lifecycle,approved_same_city,0,same_city,3,40.58088,69,69,2026-04-10,69,São Paulo FC Matchday Experience,https://homefans.com/product/sao-paulo-fc-matchday-experience/,high,São Paulo,Brazil,South America,20,2026-04-09,20,32.90411,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.215,0.821,high,São Paulo,Brazil,South America,1,1,1.961644,0.014493,0,0.0,0.0,0.018116,2.991304,40.58088,medium,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/
3,São Paulo FC Matchday Experien…,Santa Marta Favela Tour,later_lifecycle,approved_same_country,1,same_country,3,24.097542,69,69,2026-04-10,69,São Paulo FC Matchday Experience,https://homefans.com/product/sao-paulo-fc-matchday-experience/,high,São Paulo,Brazil,South America,5,2026-02-11,5,7.649315,"Santa Marta Favela Tour, Football Game w/ Locals & Traditional Lunch",https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.714,0.115,high,Rio de Janeiro,Brazil,South America,1,1,1.260274,0.014493,0,0.0,0.0,0.049786,11.965217,24.097542,medium,https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/
1,Boca Juniors Matchday Experien…,Racing Club Local Matchday Exp…,later_lifecycle,approved_same_city,0,same_city,1,86.586723,68,70,2026-04-12,70,Boca Juniors Matchday Experience – Special VIP Box Seats!,https://homefans.com/product/boca-juniors-matchday-experience-3/,medium,Buenos Aires,Argentina,South America,41,2026-04-07,43,68.778082,Racing Club Local Matchday Experience,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.32,0.695,high,Buenos Aires,Argentina,South America,3,3,4.610959,0.044118,0,0.0,0.0,0.044615,4.441894,86.586723,high,https://homefans.com/product/racing-club-local-matchday-experience/
2,Boca Juniors Matchday Experien…,Estudiantes de La Plata VIP Ma…,later_lifecycle,approved_same_city,0,same_city,1,39.196196,68,70,2026-04-12,70,Boca Juniors Matchday Experience – Special VIP Box Seats!,https://homefans.com/product/boca-juniors-matchday-experience-3/,medium,Buenos Aires,Argentina,South America,5,2025-10-27,5,7.334246,Estudiantes de La Plata VIP Matchday Experience,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.063,1.671,high,Buenos Aires,Argentina,South America,2,2,3.035616,0.029412,0,0.0,0.0,0.104929,24.282353,39.196196,high,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/
3,Boca Juniors Matchday Experien…,🏆 Top Rated Boca Experience |…,later_lifecycle,approved_same_city,0,same_city,3,68.393999,68,70,2026-04-12,70,Boca Juniors Matchday Experience – Special VIP Box Seats!,https://homefans.com/product/boca-juniors-matchday-experience-3/,medium,Buenos Aires,Argentina,South America,48,2026-04-06,50,84.227398,🏆 Top Rated Boca Experience | Premium Seats | Full Transfer,https://homefans.com/product/boca-juniors-matchday-experience-lower-sector-few-meters-from-the-field/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.288,0.967,high,Buenos Aires,Argentina,South America,1,1,1.786301,0.014706,0,0.0,0.0,0.003716,1.264706,68.393999,medium,https://homefans.com/product/boca-juniors-matchday-experience-lower-sector-few-meters-from-the-field/
1,River Plate Matchday Experienc…,Argentinos Juniors Matchday Ex…,later_lifecycle,approved_same_city,0,same_city,1,107.367599,64,64,2026-04-11,64,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,70,2026-04-06,70,118.808219,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.404,0.806,high,Buenos Aires,Argentina,South America,4,2,3.413699,0.03125,0,0.0,0.0,0.044266,3.685714,107.367599,high,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/
2,River Plate Matchday Experienc…,San Lorenzo Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,1,73.710453,64,64,2026-04-11,64,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,37,2026-04-13,39,63.816441,San Lorenzo Matchday Experience,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.595,0.055,high,Buenos Aires,Argentina,South America,3,2,3.410959,0.03125,0,0.0,0.0,0.050479,5.22973,73.710453,high,https://homefans.com/product/san-lorenzo-matchday-experience/
3,River Plate Matchday Experienc…,Watch a game at Huracán - Toma…,later_lifecycle,approved_same_city,0,same_city,3,68.152576,64,64,2026-04-11,64,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,49,2026-04-13,51,82.87945,Watch a game at Huracán – Tomas Ducó stadium!,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.205,1.22,high,Buenos Aires,Argentina,South America,1,1,1.739726,0.015625,0,0.0,0.0,0.004351,1.316327,68.152576,medium,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/
1,Corinthians Paulista Matchday…,SE Palmeiras Matchday Experien…,later_lifecycle,approved_same_city,0,same_city,3,69.98563,60,63,2026-04-11,63,Corinthians Paulista Matchday Experience with local,https://homefans.com/product/sport-club-corinthians-matchday-experience/,high,São Paulo,Brazil,South America,57,2026-04-13,57,87.380826,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.122,0.691,high,São Paulo,Brazil,South America,1,1,1.213699,0.016667,0,0.0,0.0,0.002975,1.207018,69.98563,medium,https://homefans.com/product/se-palmeiras-matchday-experience/
2,Corinthians Paulista Matchday…,⭐ Best Rated | Flamengo Matchd…,later_lifecycle,approved_same_country,1,same_country,5,199.984184,60,63,2026-04-11,63,Corinthians Paulista Matchday Experience with local,https://homefans.com/product/sport-club-corinthians-matchday-experience/,high,São Paulo,Brazil,South America,179,2026-04-13,187,308.391772,"⭐ Best Rated | Flamengo Matchday at Maracanã – Tickets, Pre Match Experience & Local Host",https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1.745,0.708,high,Rio de Janeiro,Brazil,South America,1,1,1.232877,0.016667,0,0.0,0.0,-0.015918,0.384358,199.984184,low,https://homefans.com/product/flamengo-match-day-experience-tour/
3,Corinthians Paulista Matchday…,🏆 Top Rated | Fluminense Match…,later_lifecycle,approved_same_country,1,same_country,5,194.399122,60,63,2026-04-11,63,Corinthians Paulista Matchday Experience with local,https://homefans.com/product/sport-club-corinthians-matchday-experience/,high,São Paulo,Brazil,South America,174,2026-04-10,178,290.660276,🏆 Top Rated | Fluminense Matchday Experience,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.316,1.079,high,Rio de Janeiro,Brazil,South America,1,1,1.890411,0.016667,0,0.0,0.0,-0.015403,0.395402,194.399122,low,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/
1,SE Palmeiras Matchday Experien…,Watch São Paulo FC Live at Mor…,later_lifecycle,approved_same_city,0,same_city,3,37.282388,57,57,2026-04-13,57,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/,high,São Paulo,Brazil,South America,21,2026-04-08,21,32.863015,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.216,0.969,high,São Paulo,Brazil,South America,1,1,1.178082,0.017544,0,0.0,0.0,0.020718,3.448622,37.282388,medium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/
2,SE Palmeiras Matchday Experien…,Corinthians Paulista Matchday…,lifetime_overlap,approved_same_city,0,same_city,4,66.550239,57,57,2026-04-13,57,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/,high,São Paulo,Brazil,South America,60,2026-04-11,63,101.421921,Corinthians Paulista Matchday Experience with local,https://homefans.com/product/sport-club-corinthians-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.51,1.153,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.002975,1.207018,66.550239,low,https://homefans.com/product/sport-club-corinthians-matchday-experience/
3,SE Palmeiras Matchday Experien…,Palmeiras Matchday Experience…,lifetime_overlap,approved_same_city,0,same_city,4,44.700013,57,57,2026-04-13,57,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/,high,São Paulo,Brazil,South America,40,2026-04-13,40,62.50685,Palmeiras Matchday Experience at Allianz Parque,https://homefans.com/product/palmeiras-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.419,0.243,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.009487,1.810526,44.700013,low,https://homefans.com/product/palmeiras-match-day-experience-tour/
1,Corinthians Matchday Experienc…,Watch São Paulo FC Live at Mor…,lifetime_overlap,approved_same_city,0,same_city,4,30.269361,55,56,2026-04-10,56,Corinthians Matchday Experience at NeoQuímica Arena,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/,high,São Paulo,Brazil,South America,21,2026-04-08,21,32.863015,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.216,0.969,high,São Paulo,Brazil,South America,2,0,0.0,0.0,0,0.0,0.0,0.051087,7.148052,30.269361,medium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/
2,Corinthians Matchday Experienc…,Botafogo Matchday Experience w…,later_lifecycle,approved_same_country,1,same_country,1,211.385213,55,56,2026-04-10,56,Corinthians Matchday Experience at NeoQuímica Arena,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/,high,São Paulo,Brazil,South America,167,2026-04-13,168,269.446588,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.631,0.251,high,Rio de Janeiro,Brazil,South America,4,3,4.871233,0.054545,0,0.0,0.0,0.019034,1.797714,211.385213,high,https://homefans.com/product/botafogo-matchday-experience-2/
3,Corinthians Matchday Experienc…,🏆 Top Rated | Fluminense Match…,later_lifecycle,approved_same_country,1,same_country,1,209.426601,55,56,2026-04-10,56,Corinthians Matchday Experience at NeoQuímica Arena,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/,high,São Paulo,Brazil,South America,174,2026-04-10,178,290.660276,🏆 Top Rated | Fluminense Matchday Experience,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.316,1.079,high,Rio de Janeiro,Brazil,South America,3,2,3.430137,0.036364,0,0.0,0.0,0.007168,1.294044,209.426601,high,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/
1,Experience San Siro like a tru…,SSC Napoli Matchday Experience…,lifetime_overlap,approved_same_country,1,same_country,4,50.819979,51,51,2026-04-07,51,Experience San Siro like a true Local: AC Milan matchday experience,https://homefans.com/product/experience-ac-milan-live-at-san-siro/,high,Milan,Italy,Europe,49,2026-03-25,49,71.131504,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.646,0.358,high,Naples,Italy,Europe,1,0,0.0,0.0,0,0.0,0.0,0.007991,1.651861,50.819979,low,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/
1,SSC Napoli Matchday Experience…,Experience San Siro like a tru…,later_lifecycle,approved_same_country,1,same_country,3,66.912534,49,49,2026-03-25,49,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/,high,Naples,Italy,Europe,51,2026-04-07,51,82.632875,Experience San Siro like a true Local: AC Milan matchday experience,https://homefans.com/product/experience-ac-milan-live-at-san-siro/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.268,0.966,high,Milan,Italy,Europe,1,1,1.315068,0.020408,0,0.0,0.0,0.007991,1.651861,66.912534,medium,https://homefans.com/product/experience-ac-milan-live-at-san-siro/
2,SSC Napoli Matchday Experience…,Internazionale matchday experi…,later_lifecycle,approved_same_country,1,same_country,3,40.410105,49,49,2026-03-25,49,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/,high,Naples,Italy,Europe,21,2026-03-25,22,36.358904,Internazionale matchday experience: Live a game of Inter with locals,https://homefans.com/product/inter-milan-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1.823,0.903,high,Milan,Italy,Europe,1,1,1.50411,0.020408,0,0.0,0.0,0.023603,4.011662,40.410105,medium,https://homefans.com/product/inter-milan-matchday-experience/
