base_product,base_product_trigger_eligible,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_recent_activity_weight,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,available_recommendations,needs_manual_fill,suggestion_1,suggestion_1_basis,suggestion_1_commercial_review,suggestion_1_phi,suggestion_1_lift,suggestion_1_recency_weighted_score,suggestion_1_location_proximity,suggestion_1_locality,suggestion_1_country,suggestion_1_continent,suggestion_1_live_title,suggestion_1_url_clean,suggestion_1_url,suggestion_1_url_match_score,suggestion_1_url_match_gap,suggestion_1_url_confidence,suggestion_1_last_seen_date,suggestion_1_orders_last_12m,suggestion_1_recent_activity_weight,suggestion_1_later_customers,suggestion_1_later_weighted_12m,suggestion_1_post_purchase_rate,suggestion_1_same_order_count,suggestion_1_same_order_weighted_12m,suggestion_1_confidence,suggestion_2,suggestion_2_basis,suggestion_2_commercial_review,suggestion_2_phi,suggestion_2_lift,suggestion_2_recency_weighted_score,suggestion_2_location_proximity,suggestion_2_locality,suggestion_2_country,suggestion_2_continent,suggestion_2_live_title,suggestion_2_url_clean,suggestion_2_url,suggestion_2_url_match_score,suggestion_2_url_match_gap,suggestion_2_url_confidence,suggestion_2_last_seen_date,suggestion_2_orders_last_12m,suggestion_2_recent_activity_weight,suggestion_2_later_customers,suggestion_2_later_weighted_12m,suggestion_2_post_purchase_rate,suggestion_2_same_order_count,suggestion_2_same_order_weighted_12m,suggestion_2_confidence,suggestion_3,suggestion_3_basis,suggestion_3_commercial_review,suggestion_3_phi,suggestion_3_lift,suggestion_3_recency_weighted_score,suggestion_3_location_proximity,suggestion_3_locality,suggestion_3_country,suggestion_3_continent,suggestion_3_live_title,suggestion_3_url_clean,suggestion_3_url,suggestion_3_url_match_score,suggestion_3_url_match_gap,suggestion_3_url_confidence,suggestion_3_last_seen_date,suggestion_3_orders_last_12m,suggestion_3_recent_activity_weight,suggestion_3_later_customers,suggestion_3_later_weighted_12m,suggestion_3_post_purchase_rate,suggestion_3_same_order_count,suggestion_3_same_order_weighted_12m,suggestion_3_confidence
Estudiantes de La Plata VIP Ma…,yes,5,5,2025-10-27,5,7.334246,Estudiantes de La Plata VIP Matchday Experience,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/,high,Buenos Aires,Argentina,South America,3,no,Platense - Match Day Experienc…,later_lifecycle,approved_same_city,0.215271,97.129412,58.171069,same_city,Buenos Aires,Argentina,South America,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.928,0.211,high,2026-03-13,18,29.49589,2,2.978082,0.4,0,0.0,high,Buenos Aires: The Ultimate Die…,later_lifecycle,approved_same_city,0.113648,55.04,39.604367,same_city,Buenos Aires,Argentina,South America,Buenos Aires: The Ultimate Diego Maradona Experience in La Paternal,https://homefans.com/product/diego-maradona-the-ultimate-experience/,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.016,0.942,high,2026-04-08,15,22.419178,1,1.408219,0.2,0,0.0,medium,Boca Juniors Matchday Experien…,lifetime_overlap,approved_same_city,0.104929,24.282353,79.399395,same_city,Buenos Aires,Argentina,South America,Boca Juniors Matchday Experience – Special VIP Box Seats!,https://homefans.com/product/boca-juniors-matchday-experience-3/,https://homefans.com/product/boca-juniors-matchday-experience-3/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.319,0.003,medium,2026-04-12,70,105.704108,0,0.0,0.0,0,0.0,medium
Flexibility Upgrade,no,5,5,2026-03-28,5,9.534247,Flexibility Upgrade,https://homefans.com/product/flexibility-upgrade/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Footb…,no,5,5,2026-02-11,5,7.649315,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortuna Düsseldorf Match &…,yes,5,5,2026-02-13,5,7.928768,Fortuna Düsseldorf Match & Beer Tour Experience,https://homefans.com/product/fortuna-dusseldorf-match-beer-tour-experience/,high,Dusseldorf,Germany,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanús Matchday Experience,yes,5,5,2026-03-17,5,8.084931,Lanús Matchday Experience,https://homefans.com/product/lanus-matchday-experience/,high,Buenos Aires,Argentina,South America,3,no,CA Independiente Local Matchda…,later_lifecycle,approved_same_city,0.136982,40.273171,82.173767,same_city,Buenos Aires,Argentina,South America,CA Independiente Local Matchday Experience,https://homefans.com/product/independiente-local-matchday-experience/,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.148,0.922,high,2026-04-13,41,69.630138,2,3.405479,0.4,0,0.0,high,San Lorenzo Matchday Experienc…,later_lifecycle,approved_same_city,0.218382,66.940541,80.027303,same_city,Buenos Aires,Argentina,South America,San Lorenzo Matchday Experience,https://homefans.com/product/san-lorenzo-matchday-experience/,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.595,0.055,high,2026-04-13,39,63.816441,2,3.076712,0.4,0,0.0,high,Argentinos Juniors Matchday Ex…,lifetime_overlap,approved_same_city,0.04937,11.794286,81.871561,same_city,Buenos Aires,Argentina,South America,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.404,0.806,high,2026-04-06,70,118.808219,0,0.0,0.0,0,0.0,low
Prague Derby Matchday Experien…,yes,5,5,2025-10-03,5,6.936988,Prague Derby Matchday Experience,https://homefans.com/product/slavia-prague-match-day-experience-with-a-local/,high,Prague,Czech Republic,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumas UNAM Match Day Experienc…,yes,5,5,2026-03-10,5,9.120548,"Pumas UNAM Match Day Experience, Mexico City",https://homefans.com/product/pumas-unam-match-day-experience-mexico-city/,high,Mexico City,Mexico,North America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Marta Favela Tour,yes,5,5,2026-02-11,5,7.649315,"Santa Marta Favela Tour, Football Game w/ Locals & Traditional Lunch",https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/,high,Rio de Janeiro,Brazil,South America,3,no,Botafogo Matchday Experience w…,lifetime_overlap,approved_same_city,0.028199,4.943713,174.022863,same_city,Rio de Janeiro,Brazil,South America,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.631,0.251,high,2026-04-13,168,269.446588,0,0.0,0.0,0,0.0,low,Flamengo Matchday Adventure -…,lifetime_overlap,approved_same_city,0.027954,4.885207,168.171347,same_city,Rio de Janeiro,Brazil,South America,Flamengo Matchday Adventure – Experience our Atmosphere!,https://homefans.com/product/flamengo-matchday-experience-2/,https://homefans.com/product/flamengo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.486,0.926,high,2026-04-13,169,253.136988,0,0.0,0.0,0,0.0,low,São Paulo FC Matchday Experien…,lifetime_overlap,approved_same_country,0.049786,11.965217,78.728868,same_country,São Paulo,Brazil,South America,São Paulo FC Matchday Experience,https://homefans.com/product/sao-paulo-fc-matchday-experience/,https://homefans.com/product/sao-paulo-fc-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,3.21,0.005,high,2026-04-10,69,111.56439,0,0.0,0.0,0,0.0,low
Single Room Surcharge,no,5,5,2026-01-26,5,7.794521,Single Room Supplement,https://homefans.com/product/single-room-supplement/,manual,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slavia Prague Matchday Experie…,yes,5,5,2026-03-31,5,8.857535,Slavia Prague Matchday Experience,https://homefans.com/product/slavia-prague-matchday-experience/,high,Prague,Czech Republic,Europe,1,yes,Sparta Prague Matchday Experie…,lifetime_overlap,approved_same_city,0.222766,206.4,23.358723,same_city,Prague,Czech Republic,Europe,Sparta Prague Matchday Experience,https://homefans.com/product/local-sparta-praha-slavia-prague-match-day-experience/,https://homefans.com/product/local-sparta-praha-slavia-prague-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.065,1.011,high,2026-03-29,5,7.99726,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasco da Gama Match Experience,yes,5,5,2026-03-26,5,7.646575,Vasco da Gama Match Experience,https://homefans.com/product/vasco-da-gama-match-experience-the-most-hostile-ground-as-a-local/,high,Rio de Janeiro,Brazil,South America,3,no,🏆 Top Rated | Fluminense Match…,later_lifecycle,approved_same_city,0.027357,4.744828,198.566568,same_city,Rio de Janeiro,Brazil,South America,🏆 Top Rated | Fluminense Matchday Experience,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.316,1.079,high,2026-04-10,178,290.660276,1,1.950685,0.2,0,0.0,medium,Botafogo Matchday Experience w…,lifetime_overlap,approved_same_city,0.028199,4.943713,174.022863,same_city,Rio de Janeiro,Brazil,South America,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.631,0.251,high,2026-04-13,168,269.446588,0,0.0,0.0,0,0.0,low,Fluminense Matchday Experience…,lifetime_overlap,approved_same_city,0.029354,5.225316,171.981942,same_city,Rio de Janeiro,Brazil,South America,Fluminense Matchday Experience – Long Side Seats,https://homefans.com/product/fluminense-matchday-experience-short-side-seats/,https://homefans.com/product/fluminense-matchday-experience-short-side-seats/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.426,0.233,high,2026-04-12,162,271.93699,0,0.0,0.0,0,0.0,low
Atletico Madrid Matchday Exper…,yes,4,4,2026-03-28,4,6.983562,Atletico Madrid Matchday Experience,https://homefans.com/product/atletico-madrid-matchday-experience-2/,high,Madrid,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benfica Matchday Experience wi…,yes,4,4,2025-11-30,4,6.358905,Benfica Matchday Experience with Locals,https://homefans.com/product/benfica-matchday-experience-with-local-fans/,high,Lisbon,Portugal,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boca Juniors Football Match Ex…,yes,4,4,2025-10-16,4,5.972603,Boca Juniors Popular Matchday Experience (Standing Section),https://homefans.com/product/boca-juniors-matchday-experience/,high,Buenos Aires,Argentina,South America,2,yes,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0.084635,31.272727,57.783647,same_city,Buenos Aires,Argentina,South America,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.193,0.303,high,2026-04-10,33,54.093151,1,1.589041,0.25,0,0.0,medium,Buenos Aires: Discover Buenos…,later_lifecycle,approved_same_city,0.353125,516.0,34.754864,same_city,Buenos Aires,Argentina,South America,Buenos Aires: Discover Buenos Aires’ Football Legacy by bike,https://homefans.com/product/murals-of-buenos-aires-the-spirit-of-football-on-the-streets/,https://homefans.com/product/murals-of-buenos-aires-the-spirit-of-football-on-the-streets/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.133,0.988,high,2025-11-13,2,3.164383,1,1.586301,0.25,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,
C.D. Guadalajara: Las Chivas M…,yes,4,4,2026-02-14,4,6.649315,"C.D. Guadalajara: Las Chivas Matchday experience (@Guadalajara, Mexico)",https://homefans.com/product/c-d-guadalajara-las-chivas-matchday-experience/,high,Guadalajara,Mexico,North America,1,yes,Mexico City: Matchday Experien…,lifetime_overlap,approved_same_country,0.353125,516.0,22.631578,same_country,Mexico City,Mexico,North America,"Club América Match Day Experience, México City",https://homefans.com/product/club-america-match-day-experience-mexico-city/,https://homefans.com/product/club-america-match-day-experience-mexico-city/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.829,0.045,high,2025-10-13,2,2.684932,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derby Della Madonnina: AC Mila…,yes,4,4,2025-12-04,4,5.90411,Derby Della Madonnina: AC Milan v Internazionale,https://homefans.com/product/derby-della-madonnina-ac-milan-v-internazionale/,high,Milan,Italy,Europe,1,yes,Single Room Surcharge,later_lifecycle,approved_ancillary_bundle,0.222766,206.4,33.964158,ancillary_bundle,,,,Single Room Supplement,https://homefans.com/product/single-room-supplement/,https://homefans.com/product/single-room-supplement/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,,,manual,2026-01-26,5,7.794521,1,1.473973,0.25,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longside Middle / Lower upgrad…,yes,4,4,2026-04-07,4,7.901371,Longside Middle / Lower upgrade,https://homefans.com/product/longside-middle-lower-upgrade/,high,,,,1,yes,Boca Juniors Matchday Like a L…,same_order_bundle,approved_strong_bundle_without_location,0.144188,22.434783,258.403767,no_location_info,Buenos Aires,Argentina,South America,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.438,0.254,high,2026-04-13,185,297.326031,0,0.0,0.0,4,7.901371,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester United Matchday Exp…,yes,4,4,2025-12-13,4,6.39726,Manchester United Matchday Experience,https://homefans.com/product/manchester-united-matchday-experience/,high,Manchester,United Kingdom,Europe,1,yes,Queens Park Rangers (QPR) Matc…,lifetime_overlap,approved_same_country,0.187951,147.428571,24.345807,same_country,London,United Kingdom,Europe,Queens Park Rangers (QPR) Matchday Experience,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.893,0.649,high,2026-03-29,7,10.975343,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real Betis: Enjoy a Matchday E…,yes,4,4,2025-12-29,4,6.50411,Real Betis: Enjoy a Matchday Experience in Sevilla with a local,https://homefans.com/product/sevilla-join-a-matchday-in-sevilla-with-a-local/,high,Sevilla,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
River Plate Matchday at Monume…,yes,4,4,2025-09-15,4,5.309589,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Fe Football Tour Matchda…,yes,4,4,2026-03-18,4,6.80274,Santa Fe Football Tour Matchday Experience,https://homefans.com/product/santa-fe-football-tour-matchday-experience/,high,Bogotá,Colombia,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sparta Prague Matchday Experie…,yes,4,5,2026-03-29,5,7.99726,Sparta Prague Matchday Experience,https://homefans.com/product/local-sparta-praha-slavia-prague-match-day-experience/,high,Prague,Czech Republic,Europe,1,yes,Slavia Prague Matchday Experie…,later_lifecycle,approved_same_city,0.222766,206.4,36.935482,same_city,Prague,Czech Republic,Europe,Slavia Prague Matchday Experience,https://homefans.com/product/slavia-prague-matchday-experience/,https://homefans.com/product/slavia-prague-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.099,1.065,high,2026-03-31,5,8.857535,1,1.769863,0.25,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stadium Tour Buenos Aires (Min…,yes,4,4,2025-11-19,4,6.235617,Stadium Tour Buenos Aires (Minimum 2 people – All week). The first Stadium Tour in LATAM,https://homefans.com/product/stadium-tour-buenos-aires/,high,Buenos Aires,Argentina,South America,3,no,Boca Juniors Matchday Like a L…,later_lifecycle,approved_same_city,0.031002,5.608696,203.423402,same_city,Buenos Aires,Argentina,South America,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.438,0.254,high,2026-04-13,185,297.326031,1,1.6,0.25,0,0.0,medium,Platense - Match Day Experienc…,later_lifecycle,approved_same_city,0.119574,60.705882,43.890342,same_city,Buenos Aires,Argentina,South America,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1.928,0.211,high,2026-03-13,18,29.49589,1,1.583562,0.25,0,0.0,medium,Ultimate Argentina: 11 Day Foo…,lifetime_overlap,approved_same_city,0.087476,33.290323,43.864181,same_city,Buenos Aires,Argentina,South America,Ultimate Argentina: 11 Day Football Adventure in Buenos Aires,https://homefans.com/product/ultimate-argentina/,https://homefans.com/product/ultimate-argentina/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.683,1.205,high,2026-04-09,32,50.484931,0,0.0,0.0,0,0.0,low
The Old Firm: Celtic v Rangers,yes,4,4,2025-09-26,4,5.457535,The Old Firm: Celtic v Rangers,https://homefans.com/product/the-old-firm-celtic-rangers/,high,Glasgow,United Kingdom,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultimate Istanbul Football Adv…,yes,4,4,2025-09-22,4,5.326027,Ultimate Istanbul Football Adventure,https://homefans.com/product/istanbul-football-tour/,high,Istanbul,Turkey,Europe,3,no,Istanbul Matchday Experiences,later_lifecycle,approved_same_city,0.256914,137.6,53.826878,same_city,Istanbul,Turkey,Europe,Istanbul Matchday Experiences,https://homefans.com/product/istanbul-matchday-experiences/,https://homefans.com/product/istanbul-matchday-experiences/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.39,1.336,high,2025-11-14,16,22.912328,2,2.8,0.5,0,0.0,high,Fenerbahçe Matchday Experience,later_lifecycle,approved_same_city,0.074427,24.571429,65.127775,same_city,Istanbul,Turkey,Europe,Fenerbahçe Matchday Experience,https://homefans.com/product/fenerbahce-matchday-experience/,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.67,0.111,high,2026-04-07,45,69.854798,1,1.317808,0.25,0,0.0,medium,Extra Night (Single Room),later_lifecycle,approved_ancillary_bundle,0.203183,172.0,37.036729,ancillary_bundle,,,,Extra night (Single),https://homefans.com/product/extra-night-single/,https://homefans.com/product/extra-night-single/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.635,0.279,high,2026-04-08,6,10.20548,1,1.723288,0.25,0,0.0,medium
Welcome to Atlanta - Official…,yes,4,4,2026-04-08,4,7.243836,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARGENTINA & BRAZIL: Rio de Jan…,yes,3,3,2026-03-27,3,4.824658,ARGENTINA & BRAZIL: Rio de Janeiro to Buenos Aires,https://homefans.com/product/brazil-argentina-small-group-adventures/,high,Buenos Aires,Argentina,South America,2,yes,The Ultimate Superclásico: Riv…,later_lifecycle,approved_same_city,0.234931,229.333333,37.664881,same_city,Buenos Aires,Argentina,South America,The Ultimate Superclásico: River Plate v Boca Juniors,https://homefans.com/product/superclasico/,https://homefans.com/product/superclasico/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.268,1.068,high,2026-02-17,6,9.542465,1,1.849315,0.333333,0,0.0,medium,Extra Night Stay,later_lifecycle,approved_ancillary_bundle,0.816398,1376.0,61.414788,ancillary_bundle,,,,Extra Night Stay,https://homefans.com/product/extra-night-stay/,https://homefans.com/product/extra-night-stay/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.947,0.274,high,2026-03-30,2,3.90411,2,3.90411,0.666667,0,0.0,high,,,,,,,,,,,,,,,,,,,,,,,,,
Belgrade Eternal Derby from In…,yes,3,3,2025-12-31,3,4.39178,Belgrade Eternal Derby from Inside,https://homefans.com/product/belgrade-eternal-derby-from-inside/,high,Belgrade,Serbia,Europe,1,yes,Airport Transfers,later_lifecycle,approved_ancillary_bundle,0.181533,137.6,36.88884,ancillary_bundle,,,,Airport transfer,https://homefans.com/product/airport-transfer/,https://homefans.com/product/airport-transfer/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.007,0.361,high,2025-12-30,10,15.646575,1,1.471233,0.333333,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
