working,http_status,curl_exit_code,link_type,url,clean_url,final_url,occurrences,first_base_product,first_suggestion_rank,first_suggestion,checked_at,error
yes,200,0,suggestion_1_url,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,Manchester United Matchday Exp…,1,Queens Park Rangers (QPR) Matc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/racing-club-local-matchday-experience/,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,Boca Juniors Matchday Experien…,1,Racing Club Local Matchday Exp…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/red-star-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/red-star-matchday-experience/,https://homefans.com/product/red-star-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,Belgrade EuroLeague basketball…,1,Red Star Matchday Experience w…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/river-plate-matchday-experience/,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3,Boca Juniors Matchday Like a L…,1,Experience River Plate Matchda…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/san-lorenzo-matchday-experience/,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3,Boca Juniors Popular Matchday…,1,San Lorenzo Matchday Experienc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/,https://homefans.com/product/santa-marta-favela-tour-football-game-w-locals-traditional-lunch/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Flamengo Matchday Adventure -…,1,Santa Marta Favela Tour,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/sao-paulo-fc-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/sao-paulo-fc-matchday-experience/,https://homefans.com/product/sao-paulo-fc-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Palmeiras Matchday Experience…,1,São Paulo FC Matchday Experien…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/se-palmeiras-matchday-experience/,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3,Corinthians Paulista Matchday…,1,SE Palmeiras Matchday Experien…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,Botafogo FR Matchday Experienc…,1,🏆 Top Rated | Fluminense Match…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/see-river-plate-live-in-el-monumental/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/see-river-plate-live-in-el-monumental/,https://homefans.com/product/see-river-plate-live-in-el-monumental/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3,Argentinos Juniors Matchday Ex…,1,River Plate Matchday Experienc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/single-room-supplement/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/single-room-supplement/,https://homefans.com/shop/,1,Derby Della Madonnina: AC Mila…,1,Single Room Surcharge,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/slavia-prague-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/slavia-prague-matchday-experience/,https://homefans.com/product/slavia-prague-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Sparta Prague Matchday Experie…,1,Slavia Prague Matchday Experie…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3,Experience San Siro like a tru…,1,SSC Napoli Matchday Experience…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/superclasico/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/superclasico/,https://homefans.com/product/superclasico/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,ARGENTINA & BRAZIL: Rio de Jan…,1,The Ultimate Superclásico: Riv…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/the-basque-derby-athletic-bilbao-vs-real-sociedad/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/the-basque-derby-athletic-bilbao-vs-real-sociedad/,https://homefans.com/product/the-basque-derby-athletic-bilbao-vs-real-sociedad/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,The Ultimate Bilbao Groundhopp…,1,The Basque Derby: Athletic Bil…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/ticket-upgrade-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/ticket-upgrade-2/,https://homefans.com/shop/,1,Rome Matchday: The Romanisti E…,1,Ticket upgrade,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/vasco-da-gama-match-experience-the-most-hostile-ground-as-a-local/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/vasco-da-gama-match-experience-the-most-hostile-ground-as-a-local/,https://homefans.com/product/vasco-da-gama-match-experience-the-most-hostile-ground-as-a-local/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,Botafogo Matchday Experience w…,1,Vasco da Gama Match Experience,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/vasco-da-gama-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/vasco-da-gama-matchday-experience-4/,https://homefans.com/product/vasco-da-gama-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,4,Fluminense FC Matchday Experie…,1,Vasco da Gama Matchday Experie…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/vasco-gama/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/vasco-gama/,https://homefans.com/product/vasco-gama/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Fluminense Game Experience at…,1,Vasco da Gama Match Day Experi…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Buenos Aires: River Plate Stad…,1,Watch a game at Huracán - Toma…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/watch-flamengo-at-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/watch-flamengo-at-maracana/,https://homefans.com/product/watch-flamengo-at-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Flamengo VIP Matchday Experien…,1,Flamengo Matchday Like a Local…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/watch-live-fulham-at-craven-cottage/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/watch-live-fulham-at-craven-cottage/,https://homefans.com/product/watch-live-fulham-at-craven-cottage/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,Manchester United Pre-Match Ex…,1,Fulham Matchday Experience,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2,SE Palmeiras Matchday Experien…,1,Watch São Paulo FC Live at Mor…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_1_url,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1,The Basque Derby: Athletic Bil…,1,The Ultimate Bilbao Groundhopp…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Belgrade EuroLeague basketball…,2,Belgrade Basketball Experience…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/belgrade-euroleague-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/belgrade-euroleague-experience/,https://homefans.com/product/belgrade-euroleague-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2,Red Star Matchday Experience w…,2,Belgrade EuroLeague basketball…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/besiktas-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/besiktas-matchday-experience-2/,https://homefans.com/product/besiktas-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Istanbul Matchday Experiences,2,Beşiktaş Matchday Experience:…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Buenos Aires: The Ultimate Die…,2,Boca Juniors Experience: Bombo…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/boca-juniors-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/boca-juniors-matchday-experience/,https://homefans.com/product/boca-juniors-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Buenos Aires: Discover Buenos…,2,Boca Juniors Football Match Ex…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/botafogo-fr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/botafogo-fr-matchday-experience/,https://homefans.com/product/botafogo-fr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,🏆 Top Rated | Fluminense Match…,2,Botafogo FR Matchday Experienc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/botafogo-matchday-experience-2/,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,6,Watch Flamengo at Maracanã: Ti…,2,BOTAFOGO MATCHDAY EXPERIENCE,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/brazil-game-experience-at-maracana-stadium-with-a-local-fan/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/brazil-game-experience-at-maracana-stadium-with-a-local-fan/,https://homefans.com/product/brazil-game-experience-at-maracana-stadium-with-a-local-fan/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,⭐ Best Rated | Flamengo Matchd…,2,Brazil Game Experience at Mara…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Santos FC Matchday Experience…,2,Corinthians Matchday Experienc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,CA Independiente Local Matchda…,2,Argentinos Juniors Matchday Ex…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/diego-maradona-the-ultimate-experience/,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3,Boca Juniors Experience: Bombo…,2,Buenos Aires: The Ultimate Die…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Boca Juniors Matchday Experien…,2,Estudiantes de La Plata VIP Ma…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2,São Paulo FC Matchday Experien…,2,Experience a Corinthians game…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/extra-night-stay/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/extra-night-stay/,https://homefans.com/shop/,1,ARGENTINA & BRAZIL: Rio de Jan…,2,Extra Night Stay,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/fenerbahce-matchday-experience/,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,4,Istanbul Football Experience:…,2,Fenerbahçe Matchday Experience,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/flamengo-match-day-experience-tour/,https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2,Corinthians Paulista Matchday…,2,⭐ Best Rated | Flamengo Matchd…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/flamengo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/flamengo-matchday-experience-2/,https://homefans.com/product/flamengo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2,Flamengo Matchday Experience (…,2,Flamengo Matchday Adventure -…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/flamengo-vip-matchday-experience-exclusive-box-seats/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/flamengo-vip-matchday-experience-exclusive-box-seats/,https://homefans.com/product/flamengo-vip-matchday-experience-exclusive-box-seats/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Flamengo Matchday Like a Local…,2,Flamengo VIP Matchday Experien…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/flamengos-game-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/flamengos-game-at-maracana-stadium/,https://homefans.com/product/flamengos-game-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Vasco da Gama Match Day Experi…,2,Flamengo Matchday with Transpo…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/huracan-experience-standing-spots/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/huracan-experience-standing-spots/,https://homefans.com/product/huracan-experience-standing-spots/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,4,Boca Juniors Popular Matchday…,2,Buenos Aires: CA Huracán Match…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/independiente-local-matchday-experience/,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,8,Experience River Plate Matchda…,2,CA Independiente Local Matchda…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/inter-milan-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/inter-milan-matchday-experience/,https://homefans.com/product/inter-milan-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,SSC Napoli Matchday Experience…,2,Internazionale matchday experi…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/istanbul-football-experience-eyupspor-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/istanbul-football-experience-eyupspor-matchday-experience/,https://homefans.com/product/istanbul-football-experience-eyupspor-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2,Beşiktaş Matchday Experience:…,2,Istanbul Football Experience:…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/istanbul-matchday-experiences/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/istanbul-matchday-experiences/,https://homefans.com/product/istanbul-matchday-experiences/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Fenerbahçe Matchday Experience,2,Istanbul Matchday Experiences,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/manchester-united-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/manchester-united-matchday-experience/,https://homefans.com/product/manchester-united-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Queens Park Rangers (QPR) Matc…,2,Manchester United Matchday Exp…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/murals-of-buenos-aires-the-spirit-of-football-on-the-streets/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/murals-of-buenos-aires-the-spirit-of-football-on-the-streets/,https://homefans.com/product/murals-of-buenos-aires-the-spirit-of-football-on-the-streets/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Boca Juniors Football Match Ex…,2,Buenos Aires: Discover Buenos…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/platense-match-day-experience/,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Stadium Tour Buenos Aires (Min…,2,Platense - Match Day Experienc…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/pumas-unam-matchday-local-roar-at-olimpico-universitario/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/pumas-unam-matchday-local-roar-at-olimpico-universitario/,https://homefans.com/product/pumas-unam-matchday-local-roar-at-olimpico-universitario/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1,Club América Match Day Experie…,2,Pumas UNAM Matchday: Local Roa…,2026-04-20 America/Los_Angeles,
yes,200,0,suggestion_2_url,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,https://homefans.com/product/racing-club-local-matchday-experience/,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3,Boca Juniors Matchday Like a L…,2,Racing Club Local Matchday Exp…,2026-04-20 America/Los_Angeles,
